,finger,t,px,py,pz,fx,fy,fz,nx,ny,nz,taux,tauy,tauz,vx,vy,vz
4649,FF,124,0.10262299944634365,-0.331485,1.0045334430166675,-0.005520870305850259,0.00858439772156486,-0.009515871139636983,0.0,-1.0,0.0,3.536780808998884e-05,-8.062435810639075e-05,-9.325185518769145e-05,0.0003031657578785041,0.0,-0.0017980387145044574
4650,FF,124,0.10228585828160078,-0.33144442854687545,1.0045164201370849,-0.05537311669322501,0.1299929511027213,-0.152574209696026,0.0,-1.0,0.0,0.000695262981595105,-0.0009634747846942029,-0.0010732076483570255,-0.0033714116474287126,0.00040571453124527146,-0.0001702287958260662
4651,FF,124,0.10229888472003992,-0.331485,1.0057205177024409,-2.112766519946919e-106,3.2851393156380394e-106,-3.641602290200587e-106,0.0,-1.0,0.0,1.5695549976835766e-108,-2.6125288213527712e-108,-3.2674145736901217e-108,0.00013026438439145416,-0.00040571453124527146,0.012040975653559993
4652,FF,124,0.1006985670872329,-0.3313799453694292,1.0054257272231217,0.012018926720444134,0.7342748880973786,-0.9593503055267717,0.0,-1.0,0.0,0.00675953390229855,-0.0019336929764030627,-0.001395339995740071,-0.01600317632807019,0.001050546305707556,-0.0029479047931912916
4653,FF,124,0.10157584039294243,-0.331485,1.0059929954721367,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.00877273305709525,-0.001050546305707556,0.00567268249014985
4654,FF,124,0.1007041959199865,-0.3313731806217602,1.004437275390014,-0.026779197839418095,0.2206531745663603,-0.27916428353681033,0.0,-1.0,0.0,0.0018526509135884852,-0.0010595394710213905,-0.0010151844985722442,-0.008716444729559292,0.0011181937823978583,-0.015557200821227912
4655,MF,124,0.09690755002218399,-0.331485,0.97233918477922,0.19476893433689568,1.9298839767740423,0.4294279037524107,0.0,-1.0,0.0,-0.020296859291629395,0.0024033761187438997,-0.001595237293903538,-0.03796645897802514,-0.0011181937823978583,-0.3209809061079394
4656,MF,124,0.09725195978193946,-0.331485,0.9715947661312968,1.9350349756641614e-146,1.1407477858276577e-146,1.449184497104823e-146,0.0,-1.0,0.0,-2.7400957027399192e-148,1.9528334227278136e-148,2.121531540355297e-148,0.0034440975975547072,0.0,-0.00744418647923184
4657,MF,124,0.09689134728164434,-0.3314383543300253,0.9713691448856395,-0.005118984724517221,0.010793188874537691,0.007035136203191817,0.0,-1.0,0.0,-0.00017104601542016856,-1.735648463409386e-05,-9.783039068374209e-05,-0.0036061250029512104,0.00046645669974698656,-0.0022562124565728148
4658,MF,124,0.09736931492035575,-0.331485,0.9713803464520985,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.004779676387114129,-0.00046645669974698656,0.0001120156645895154
4659,MF,124,0.09692262617504674,-0.331485,0.970523025671849,2.9882299535517147e-149,1.7616305368785373e-149,2.2379422475219384e-149,0.0,-1.0,0.0,-4.1017424931828996e-151,3.135470808260455e-151,3.0087499639537415e-151,-0.004466887453090096,0.0,-0.008573207802494709
4660,MF,124,0.09690968041062824,-0.331485,0.9704919412627837,3.1607878803030353e-147,1.8633574179655405e-147,2.3671741608700326e-147,0.0,-1.0,0.0,-4.334067890548748e-149,3.31913426349412e-149,3.1743907710575236e-149,-0.00012945764418501038,0.0,-0.0003108440906529619
4661,MF,124,0.0968654700815812,-0.3314810336493941,0.9704903785890339,1.6520643360900546e-141,9.739300618030031e-142,1.2372624031044908e-141,0.0,-1.0,0.0,-2.261975523062664e-143,1.7279203046331642e-143,1.6601616249911704e-143,-0.00044210329047042474,3.96635060589956e-05,-1.562673749844201e-05
4662,MF,124,0.09686581365758493,-0.331485,0.9704620182764649,2.6001951435828463e-145,1.5328750591414425e-145,1.947335598021512e-145,0.0,-1.0,0.0,-3.557580435622608e-147,2.7243666396268614e-147,2.6057602515589606e-147,3.4357600373069452e-06,-3.96635060589956e-05,-0.00028360312568920243
4663,MF,124,0.09555170567842688,-0.331485,0.9724895110957974,-0.1543334007638998,0.6730386469316756,0.48568113743052455,0.0,-1.0,0.0,-0.010589657049723575,-1.1178840971766977e-05,-0.00334955152265524,-0.013141079791580412,0.0,0.02027492819332455
4664,MF,124,0.09527886247986511,-0.33141640046416576,0.9713418341231165,1.3313397349810685e-123,7.848555059542342e-124,9.970656492407823e-124,0.0,-1.0,0.0,-1.748353780567801e-125,1.1071630590150814e-125,1.4629827405325704e-125,-0.0027284319856177297,0.0006859953583421285,-0.011476769726809222
4665,RF,124,0.09488027062219681,-0.331485,0.9507128443353493,0.6725022631376394,4.200779929424618,0.3177755248080406,0.0,-1.0,0.0,-0.023024888544597673,0.0033567539298557177,0.004353088926575927,-0.003985918576683012,-0.0006859953583421285,-0.2062898978776717
4666,RF,124,0.09502111203297502,-0.331485,0.9506377457625589,-0.13943208868005277,0.32641658463974477,0.13292144457624339,0.0,-1.0,0.0,-0.0032715546251144093,-0.0004893806768200865,-0.0022300218481620957,0.0014084141077820578,0.0,-0.0007509857279042187
4667,RF,124,0.09476475072441011,-0.331455542762653,0.9506434607593331,-0.09218510668368314,0.15605874541965192,0.12174594714594404,0.0,-1.0,0.0,-0.00229684240625496,-0.0002602803683974076,-0.0014055140110876164,-0.0025636130856490635,0.0002945723734698591,5.714996774264236e-05
4668,RF,124,0.09553042910240997,-0.331485,0.9500834158514315,9.122884983488172e-198,4.28469741061558e-198,7.913088747800229e-198,0.0,-1.0,0.0,-1.2618314602851138e-199,6.029731370928404e-200,1.1282554924001673e-199,0.007656783779998594,-0.0002945723734698591,-0.005600449079016245
4669,RF,124,0.09601224580945225,-0.331485,0.9496075251840593,5.679823409633828e-193,2.667612789162461e-193,4.926615516211428e-193,0.0,-1.0,0.0,-7.943523319911789e-195,4.2585784222032244e-195,6.852081582905052e-195,0.0048181670704228186,0.0,-0.004758906673721919
4670,RF,124,0.09476348426794269,-0.3313464698431913,0.9496328643971929,-0.011706153272924728,0.021404055199597306,0.002081549909973157,0.0,-1.0,0.0,-0.00012077065573300687,-4.663556982368978e-05,-0.00019964426224910114,-0.012487615415095604,0.0013853015680864722,0.0002533921313352394
4671,RF,124,0.09602013738637707,-0.331485,0.9493838666413398,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.012566531184343838,-0.0013853015680864722,-0.0024899775585307538
4672,RF,124,0.096111554954446,-0.331485,0.9486365482613396,8.518139606015051e-199,4.000669829687887e-199,7.388539348084121e-199,0.0,-1.0,0.0,-1.176627109629675e-200,7.176300142225411e-201,9.67941415798699e-201,0.0009141756806892165,0.0,-0.007473183800001948
4673,RF,124,0.09476166220004677,-0.33134251208307874,0.9486740998288589,-0.01280714096248639,0.021406487361290902,0.020861600678174216,0.0,-1.0,0.0,-0.0003615854379161527,8.200835979791762e-06,-0.00023039587610151798,-0.01349892754399229,0.0014248791692123008,0.0003755156751927835
4674,RF,124,0.09317207232845369,-0.33132348336295636,0.9487323043516808,-0.46435089098600196,1.155565114799698,0.08746377105334285,0.0,-1.0,0.0,-0.004347982201338186,-0.0010359023254685076,-0.009397454621869519,-0.01589589871593078,0.00019028720122382659,0.0005820452282190303
4675,LF,124,0.09391329524878037,-0.331485,0.9284136577427057,1.2267107123051615,6.87852215842295,1.641777368444348,0.0,-1.0,0.0,-0.040320750624042834,0.005056355868043668,0.008942528458288804,0.007412229203266757,-0.0016151663704361274,-0.20318646608975088
4676,LF,124,0.09395892162889749,-0.331485,0.9283532679277905,-0.09723372846715365,0.5407078681209663,0.2878695382376081,0.0,-1.0,0.0,-0.00528404581475213,4.865505534484878e-05,-0.0018761820042335754,0.00045626380117125276,0.0,-0.0006038981491518491
4677,LF,124,0.09391304836508085,-0.3314694453055295,0.9283263845310975,-0.036830295372582325,0.04263132551726817,0.0655431610870223,0.0,-1.0,0.0,-0.0009778156043014849,-2.596874412146496e-05,-0.0005325674710147368,-0.00045873263816637033,0.00015554694470454322,-0.00026883396692989336
4678,LF,124,0.09240981125024095,-0.331485,0.929434202119328,-0.14919083419195617,0.19865489050139987,0.18768416390185289,0.0,-1.0,0.0,-0.0026703617137391208,-0.00017400023540441807,-0.0019385092827851884,-0.01503237114839906,-0.00015554694470454322,0.011078175882305308
4679,LF,124,0.09251697928543194,-0.331485,0.9293881054686642,-0.012852922220166981,0.01502407086876399,0.023177055550882876,0.0,-1.0,0.0,-0.0003202281992052626,-1.4977411791333941e-05,-0.0001678749240758282,0.0010716803519099372,0.0,-0.0004609665066379609
4680,LF,124,0.09234173676880067,-0.33146416842333665,0.929393290929649,-0.035688950101469274,0.041557666692920256,0.064058029497834,0.0,-1.0,0.0,-0.0008758161994850495,-3.5503820223887686e-05,-0.00046491446814325916,-0.0017524251663127155,0.00020831576663327134,5.185460984713508e-05
4681,LF,124,0.09234110544412394,-0.331485,0.929463487040103,1.4540453267386116e-46,4.733106108241425e-47,1.428196454036727e-46,0.0,-1.0,0.0,-1.8999570501520947e-48,1.700640166097155e-49,1.8779843337490928e-48,-6.313246767308822e-06,-0.00020831576663327134,0.0007019611045400165
4682,LF,124,0.09319837177046983,-0.331485,0.9289142943011113,-0.019334185592122164,0.0330508693872433,0.05434344539868348,0.0,-1.0,0.0,-0.0007756951890304594,-8.684318228708193e-06,-0.0002706933719828754,0.008572663263458902,0.0,-0.005491927389916773
4683,LF,124,0.09234800824537337,-0.33128792517213423,0.9284018505909957,-0.24326024918135428,0.4263128120597749,0.1537415774885464,0.0,-1.0,0.0,-0.002477135962772956,-0.00011726070167172045,-0.0035943365556245707,-0.008503635250964592,0.001970748278657397,-0.005124437101156065
4684,LF,124,0.09091756637061005,-0.3312226433654906,0.9275530652294719,-0.6779104116849313,1.5348878037034912,0.015324192347329624,0.0,-1.0,0.0,4.780938899117803e-05,0.00013377338366023857,-0.011283899898121785,-0.014304418747633219,0.0006528180664361338,-0.00848785361523774
4685,FF,125,0.10243300650861055,-0.331485,1.0055746957599654,0.5334820951286259,2.230875421963577,-2.019826408731243,0.0,-1.0,0.0,0.004535564003898107,0.0010309783328433966,0.002336649521119738,0.11515440138000502,-0.002623566345093531,0.7802163053049349
4686,FF,125,0.10251566484654154,-0.331485,1.0054923721088151,-0.013290388966099353,0.15037344345008907,-0.1917374268654799,0.0,-1.0,0.0,0.0009868387907226695,-0.0005167205545250453,-0.00047365046014008255,0.0008265833793098809,0.0,-0.000823236511502401
4687,FF,125,0.10229834628982035,-0.3314579417603226,1.005489462857963,-0.05357562480680937,0.11941817843691518,-0.13934966410070174,0.0,-1.0,0.0,0.0006548809369624291,-0.0007795443130100819,-0.0009198258070412228,-0.0021731855672119105,0.00027058239677357765,-2.9092508522232663e-05
4688,FF,125,0.1025926828705558,-0.331485,1.004713246888118,-0.0020668676895569836,0.016559163178480732,-0.020933021809441617,0.0,-1.0,0.0,0.0001012891934788825,-7.803567093871781e-05,-7.1731486442248e-05,0.00294336580735452,-0.00027058239677357765,-0.007762159698450066
4689,FF,125,0.10262299944634365,-0.331485,1.0045334430166675,-0.005520870305850259,0.00858439772156486,-0.009515871139636983,0.0,-1.0,0.0,3.536780808998884e-05,-8.062435810639075e-05,-9.325185518769145e-05,0.0003031657578785041,0.0,-0.0017980387145044574
4690,FF,125,0.10228585828160078,-0.33144442854687545,1.0045164201370849,-0.05537311669322501,0.1299929511027213,-0.152574209696026,0.0,-1.0,0.0,0.000695262981595105,-0.0009634747846942029,-0.0010732076483570255,-0.0033714116474287126,0.00040571453124527146,-0.0001702287958260662
4691,FF,125,0.10229888472003992,-0.331485,1.0057205177024409,-2.112766519946919e-106,3.2851393156380394e-106,-3.641602290200587e-106,0.0,-1.0,0.0,1.5695549976835766e-108,-2.6125288213527712e-108,-3.2674145736901217e-108,0.00013026438439145416,-0.00040571453124527146,0.012040975653559993
4692,FF,125,0.1006985670872329,-0.3313799453694292,1.0054257272231217,0.012018926720444134,0.7342748880973786,-0.9593503055267717,0.0,-1.0,0.0,0.00675953390229855,-0.0019336929764030627,-0.001395339995740071,-0.01600317632807019,0.001050546305707556,-0.0029479047931912916
4693,FF,125,0.10157584039294243,-0.331485,1.0059929954721367,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.00877273305709525,-0.001050546305707556,0.00567268249014985
4694,FF,125,0.1007041959199865,-0.3313731806217602,1.004437275390014,-0.026779197839418095,0.2206531745663603,-0.27916428353681033,0.0,-1.0,0.0,0.0018526509135884852,-0.0010595394710213905,-0.0010151844985722442,-0.008716444729559292,0.0011181937823978583,-0.015557200821227912
4695,MF,125,0.09639988078911042,-0.331485,0.9722740112576742,0.11498838326708119,1.3317131695962123,0.3193110512631495,0.0,-1.0,0.0,-0.014290830383318095,0.0015833309348600379,-0.0014570844780343525,-0.04304315130876077,-0.0011181937823978583,-0.3216326413233972
4696,MF,125,0.09669226956993063,-0.331485,0.9715768557735739,1.527325476758935e-163,9.027679456546739e-164,1.1465204171021385e-163,0.0,-1.0,0.0,-2.1634493407412285e-165,1.537890389127717e-165,1.671085067459224e-165,0.002923887808202047,0.0,-0.0069715548410032024
4697,MF,125,0.09638388826319633,-0.331444925631934,0.9713843237722511,8.684352620861834e-05,0.00018753686398432086,0.0001731110967997859,0.0,-1.0,0.0,-3.615379752696009e-06,1.1911276992245587e-06,5.233169604066813e-07,-0.003083813067343011,0.00040074368065967647,-0.0019253200132274273
4698,MF,125,0.09678407631699132,-0.331485,0.9713932681869223,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.00400188053794992,-0.00040074368065967647,8.944414671141487e-05
4699,MF,125,0.0963598207228949,-0.331485,0.9706074076313655,7.99388055059554e-149,4.725004088705464e-149,6.000782022298479e-149,0.0,-1.0,0.0,-1.0996086507250067e-150,8.314549171685303e-151,8.101464617505907e-151,-0.004242555940964232,0.0,-0.007858605555567388
4700,MF,125,0.09504899386913432,-0.331485,0.9725087526841626,-0.031596668102275405,0.7772711212666964,0.5652619111940308,0.0,-1.0,0.0,-0.012289258894823477,0.0009186911885613391,-0.0019501964362413603,-0.013108268537605772,0.0,0.019013450527970432
4701,MF,125,0.09620000498657112,-0.331485,0.9723664664570828,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.011510111174368037,0.0,-0.0014228622707979088
4702,MF,125,0.09476247951348218,-0.33145364339404176,0.972329479384867,-0.041428005908200824,0.1343511581665,0.09474819745014765,0.0,-1.0,0.0,-0.0020470400613750474,-4.4924807827977965e-05,-0.0008313518348073886,-0.01437525473088938,0.00031356605958210437,-0.0003698707221577724
4703,MF,125,0.09476027981710453,-0.331485,0.9725570903085454,-0.0333962139345739,0.07129180194320105,0.047057643282481756,0.0,-1.0,0.0,-0.0010461357002900765,-0.00011019305831336674,-0.0005754880200890144,-2.1996963776582668e-05,-0.00031356605958210437,0.0022761092367840075
4704,MF,125,0.09477142918310422,-0.3314188674140228,0.9713591887319184,-9.313308526935477e-154,1.6682109288688232e-153,-1.571871459996075e-153,0.0,-1.0,0.0,1.0129407032625975e-155,-1.044920247312754e-155,-1.7091284965932994e-155,0.00011149365999690852,0.0006613258597715221,-0.011979015766270251
4705,RF,125,0.0945406615660305,-0.331485,0.9506882707571596,0.6299751804428162,4.663080715516616,0.6256486264541999,0.0,-1.0,0.0,-0.029042172814968105,0.00349486019801387,0.0031951366665747202,-0.002307676170737183,-0.0006613258597715221,-0.2067091797475884
4706,RF,125,0.09464436063231069,-0.331485,0.9506325608727692,-0.19163527748906856,0.37667643047208915,0.37862811571154176,0.0,-1.0,0.0,-0.006739713384456562,-0.0004317738986598695,-0.0029816269496715873,0.0010369906628018843,0.0,-0.0005570988439040914
4707,RF,125,0.09445498926405337,-0.3314630212683594,0.9506368375700245,-0.047938497000321746,0.07960442390888897,0.07762881012305313,0.0,-1.0,0.0,-0.0013777526246359004,-0.00011869167344279337,-0.0007290979687358365,-0.0018937136825732115,0.00021978731640559523,4.276697255334305e-05
4708,RF,125,0.09517640377496184,-0.331485,0.9500507082471286,-3.1929561827713332e-195,5.302073560923933e-195,5.170487285863818e-195,0.0,-1.0,0.0,-9.504800615411091e-197,-7.337982225005153e-198,-5.117072777405048e-197,0.007214145109084719,-0.00021978731640559523,-0.00586129322895923
4709,RF,125,0.09562808277596832,-0.331485,0.9496021356561798,-4.8046797984627265e-191,7.978426345338595e-191,7.780418642963064e-191,0.0,-1.0,0.0,-1.4604495535747377e-192,-9.869603235160149e-194,-8.006707258194021e-193,0.004516790010064831,0.0,-0.004485725909487703
4710,RF,125,0.09445362651099415,-0.33135335464029997,0.9496263055881273,-0.022666977431634122,0.03766379623110615,0.03672895756350978,0.0,-1.0,0.0,-0.0006456040298698846,-1.953845763054682e-05,-0.0003783935186272032,-0.011744562649741719,0.0013164535970000557,0.0002416993194753747
4711,RF,125,0.0956386801296266,-0.331485,0.9493367099668872,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.011850536186324562,-0.0013164535970000557,-0.0028959562124009075
4712,RF,125,0.09572769715386528,-0.331485,0.9486316803045174,-3.0783721888339844e-197,5.111800744767409e-197,4.984936639408551e-197,0.0,-1.0,0.0,-9.286758314685913e-199,-2.042792822485602e-200,-5.525418982352628e-199,0.000890170242386773,0.0,-0.007050296623698493
4713,RF,125,0.09445159827521869,-0.3313488328227791,0.948667543928112,-0.02658641325786381,0.044185178539953796,0.043083336851176254,0.0,-1.0,0.0,-0.000746642667559306,1.6334970107915775e-05,-0.0004775004813905667,-0.012760988786465893,0.0013616717722086946,0.00035863623594645233
4714,RF,125,0.09286204424519337,-0.3313280046371277,0.9487261100518563,-0.41332630497713424,0.7182636223414076,0.45408908511298096,0.0,-1.0,0.0,-0.007785006434288468,0.00021529778346825602,-0.007426711233776025,-0.015895540300253225,0.00020828185651411424,0.0005856612374421921
4715,LF,125,0.09185386462724612,-0.331485,0.9294955672725453,1.283773218919462,6.557564140809059,1.7872508135965393,0.0,-1.0,0.0,-0.030663418504135093,0.001693607647103091,0.015811398425953742,-0.010081796179472469,-0.0015699536287228089,-0.1923054277931091
4716,LF,125,0.09257849585300469,-0.331485,0.9289664287494209,-0.02026753128696482,0.7156336851092115,0.4362007748810125,0.0,-1.0,0.0,-0.007025264898776039,0.00024011498801599423,-0.0007203544054792486,0.00724631225758568,0.0,-0.005291385231244172
4717,LF,125,0.09186064301195063,-0.3313098703859924,0.9285345535361571,-0.3796507523108921,0.6970583826644627,0.20606800056377966,0.0,-1.0,0.0,-0.0034676202064541344,-0.00022003789915489406,-0.005644279338940723,-0.007178528410540647,0.001751296140075631,-0.004318752132638215
4718,LF,125,0.09047786354610418,-0.331485,0.9295683355918704,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.013827794658464454,-0.001751296140075631,0.010337820557132504
4719,LF,125,0.09154594346257819,-0.331485,0.9295209526074786,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.010680799164740074,0.0,-0.0004738298439177502
4720,LF,125,0.09038196507737511,-0.3314645614203879,0.929504821853762,7.5857864915694e-160,2.3630432506773257e-160,7.461366433737306e-160,0.0,-1.0,0.0,-9.256367338064716e-162,-1.1464218772101395e-163,9.44702708116778e-162,-0.011639783852030738,0.00020438579612092056,-0.00016130753716536717
4721,LF,125,0.09038175651991057,-0.331485,0.9295738710197231,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-2.0855746454828683e-06,-0.00020438579612092056,0.0006904916596106592
4722,LF,125,0.09181310108638546,-0.331485,0.9294991025889768,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.014313445664748958,0.0,-0.0007476843074627482
4723,LF,125,0.0904010947122881,-0.3312968739918455,0.9285898630406955,-0.37936504253820125,0.582638807560905,0.2618521998278126,0.0,-1.0,0.0,-0.0031257927606005717,0.0003540181894761055,-0.005316286211372156,-0.014120063740973576,0.0018812600815448777,-0.009092395482813709
4724,LF,125,0.09043008926877392,-0.33122773407449135,0.9276874219787776,-0.4732320542062074,1.023000474241016,0.41868334185426015,0.0,-1.0,0.0,-0.004989021234849578,0.0008778015874226706,-0.007783821045365534,0.00028994556485820167,0.0006913991735413294,-0.009024410619178358
4725,FF,126,0.10243300650861055,-0.331485,1.0055746957599654,0.5334820951286259,2.230875421963577,-2.019826408731243,0.0,-1.0,0.0,0.004535564003898107,0.0010309783328433966,0.002336649521119738,0.12002917239836625,-0.002572659255086207,0.7788727378118776
4726,FF,126,0.10251566484654154,-0.331485,1.0054923721088151,-0.013290388966099353,0.15037344345008907,-0.1917374268654799,0.0,-1.0,0.0,0.0009868387907226695,-0.0005167205545250453,-0.00047365046014008255,0.0008265833793098809,0.0,-0.000823236511502401
4727,FF,126,0.10229834628982035,-0.3314579417603226,1.005489462857963,-0.05357562480680937,0.11941817843691518,-0.13934966410070174,0.0,-1.0,0.0,0.0006548809369624291,-0.0007795443130100819,-0.0009198258070412228,-0.0021731855672119105,0.00027058239677357765,-2.9092508522232663e-05
4728,FF,126,0.1025926828705558,-0.331485,1.004713246888118,-0.0020668676895569836,0.016559163178480732,-0.020933021809441617,0.0,-1.0,0.0,0.0001012891934788825,-7.803567093871781e-05,-7.1731486442248e-05,0.00294336580735452,-0.00027058239677357765,-0.007762159698450066
4729,FF,126,0.10262299944634365,-0.331485,1.0045334430166675,-0.005520870305850259,0.00858439772156486,-0.009515871139636983,0.0,-1.0,0.0,3.536780808998884e-05,-8.062435810639075e-05,-9.325185518769145e-05,0.0003031657578785041,0.0,-0.0017980387145044574
4730,FF,126,0.10228585828160078,-0.33144442854687545,1.0045164201370849,-0.05537311669322501,0.1299929511027213,-0.152574209696026,0.0,-1.0,0.0,0.000695262981595105,-0.0009634747846942029,-0.0010732076483570255,-0.0033714116474287126,0.00040571453124527146,-0.0001702287958260662
4731,FF,126,0.10229888472003992,-0.331485,1.0057205177024409,-2.112766519946919e-106,3.2851393156380394e-106,-3.641602290200587e-106,0.0,-1.0,0.0,1.5695549976835766e-108,-2.6125288213527712e-108,-3.2674145736901217e-108,0.00013026438439145416,-0.00040571453124527146,0.012040975653559993
4732,FF,126,0.1006985670872329,-0.3313799453694292,1.0054257272231217,0.012018926720444134,0.7342748880973786,-0.9593503055267717,0.0,-1.0,0.0,0.00675953390229855,-0.0019336929764030627,-0.001395339995740071,-0.01600317632807019,0.001050546305707556,-0.0029479047931912916
4733,FF,126,0.10157584039294243,-0.331485,1.0059929954721367,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.00877273305709525,-0.001050546305707556,0.00567268249014985
4734,FF,126,0.1007041959199865,-0.3313731806217602,1.004437275390014,-0.026779197839418095,0.2206531745663603,-0.27916428353681033,0.0,-1.0,0.0,0.0018526509135884852,-0.0010595394710213905,-0.0010151844985722442,-0.008716444729559292,0.0011181937823978583,-0.015557200821227912
4735,MF,126,0.09577508291861084,-0.331485,0.9720020235061305,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-0.04929113001375662,-0.0011181937823978583,-0.3243525188388341
4736,MF,126,0.09595536033645102,-0.331485,0.9715782137036278,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0018027741784018558,0.0,-0.004238098025026726
4737,MF,126,0.0957653573190863,-0.33145963794611244,0.9714596097472438,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-0.001900030173647288,0.0002536205388753432,-0.0011860395638407795
4738,MF,126,0.09601241867914578,-0.331485,0.9714650749880566,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0024706136005948898,-0.0002536205388753432,5.4652408127964236e-05
4739,MF,126,0.09574949587417492,-0.331485,0.970950678554306,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-0.002629228049708665,0.0,-0.0051439643375061905
4740,MF,126,0.09431260693411776,-0.331485,0.9725103446965283,0.6070295342306715,1.6204696606488567,0.5579483429133985,0.0,-1.0,0.0,-0.017319421869782532,0.004900723585802832,0.004609614379906906,-0.014368889400571544,0.0,0.015596661422223601
4741,MF,126,0.09492748565217486,-0.331485,0.9724249381618806,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0061487871805709915,0.0,-0.0008540653464772507
4742,MF,126,0.09414399252807826,-0.33146595260404105,0.9724048598753368,3.8014738869139947e-174,2.2334615361566804e-174,2.8612074294483577e-174,0.0,-1.0,0.0,-5.084163885225909e-176,2.9049465609620024e-176,4.487346742439308e-176,-0.007834931240966042,0.00019047395958926572,-0.00020078286543823154
4743,MF,126,0.09414263463440141,-0.331485,0.9725414601888475,0.21423896354038044,0.1273840843114576,0.1624530138514628,0.0,-1.0,0.0,-0.0028940790222535344,0.0016179221394177876,0.002547979567144598,-1.357893676848243e-05,-0.00019047395958926572,0.0013660031351070412
4744,MF,126,0.09415296543457437,-0.3314295812410506,0.9714346279301426,4.128227242791603e-175,1.824841934281366e-175,-3.435862760395936e-175,0.0,-1.0,0.0,3.3070996433489485e-177,1.414381560093176e-177,4.724717707397942e-177,0.0001033080017295851,0.0005541875894937709,-0.011068322587048929
4745,RF,126,0.0941709027866588,-0.331485,0.950760746019235,0.6064273921791372,4.076622164049574,0.6686084182383134,0.0,-1.0,0.0,-0.02717066663845677,0.003445131113131751,0.003638211235640334,0.00017937352084426705,-0.0005541875894937709,-0.20673881910907577
4746,RF,126,0.09432205479798939,-0.331485,0.9506787735812429,-0.13687859497033522,0.28961811497000356,0.2952136503131623,0.0,-1.0,0.0,-0.005261426829567668,-0.00029177241577877473,-0.002153268096641305,0.0015115201133059086,0.0,-0.0008197243799212828
4747,RF,126,0.0940449734350075,-0.3314526022104809,0.9506852818042013,-0.09356804691729179,0.16756596287830952,0.16608492514773524,0.0,-1.0,0.0,-0.0029356958245370752,-0.00021471719300322973,-0.0014372648886750797,-0.0027708136298187913,0.0003239778951907857,6.508222958445664e-05
4748,RF,126,0.09481925643496336,-0.331485,0.9501298059674684,2.3383006063480286e-198,1.0918412020357049e-198,2.027916247695557e-198,0.0,-1.0,0.0,-3.231731391659653e-200,1.5464695089115642e-200,2.893739005157936e-200,0.007742829999558554,-0.0003239778951907857,-0.0055547583673287715
4749,RF,126,0.09529995223239049,-0.331485,0.9496477348478704,7.925751387963085e-193,3.700833801683485e-193,6.873692788348751e-193,0.0,-1.0,0.0,-1.1074234048803317e-194,5.949222278520732e-195,9.566116060978196e-195,0.004806957974271275,0.0,-0.00482071119598082
4750,RF,126,0.09404278450555967,-0.33134299921539395,0.9496747443705064,1.6199104984985927e-39,1.002427562879432e-39,-1.1945105387399559e-39,0.0,-1.0,0.0,1.1266018730403985e-41,4.491782002212741e-42,1.9047657902732202e-41,-0.012571677268308212,0.0014200078460602228,0.00027009522636012306
4751,RF,126,0.09530827591764021,-0.331485,0.9494295430305224,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.012654914120805438,-0.0014200078460602228,-0.002452013399839581
4752,RF,126,0.09540146722543416,-0.331485,0.9486764850718807,9.221247351709646e-199,4.3057499816003985e-199,7.997225539686817e-199,0.0,-1.0,0.0,-1.2726614443011237e-200,7.779476592647245e-201,1.0485983934933456e-200,0.0009319130779394946,0.0,-0.007530579586416675
4753,RF,126,0.09403988800286633,-0.33133853711115996,0.9487159846606795,9.979743587757021e-38,4.659920630086412e-38,8.65503952507457e-38,0.0,-1.0,0.0,-1.3150242189613204e-39,7.046971727553718e-40,1.1368834995069906e-39,-0.01361579222567827,0.0014646288884001546,0.000394995887987859
4754,RF,126,0.09245040614095226,-0.33131635685371386,0.9487759952044489,-0.47380630129166634,1.085934898143519,0.6216897615240701,0.0,-1.0,0.0,-0.010945602567258492,0.0005525985659916269,-0.009307184858716162,-0.015894818619140716,0.00022180257446102747,0.000600105437693621
